task,method,seed,phase,group,metric,value
MAPDN,broadcast,1102,collection,,comm_nominal_bits_per_step,30720.0
MAPDN,broadcast,1102,collection,,comm_encoder_norm_mean,4.593507333348195
MAPDN,broadcast,1102,collection,,comm_contribution_norm_mean,4.257563943664233
MAPDN,broadcast,1102,collection,,comm_zero_encoder_fraction,0.0
MAPDN,broadcast,1102,collection,,comm_contribution_to_encoder_norm_ratio,0.9367790253212056
MAPDN,broadcast,1102,collection,,comm_transition_count,256.0
MAPDN,broadcast,1102,collection,,comm_agent_transition_count,1536.0
MAPDN,broadcast,1102,collection,,comm_contribution_to_encoder_norm_ratio_count,1536.0
MAPDN,broadcast,1102,collection,agents,return_mean,-7.058190822601318
MAPDN,broadcast,1102,collection_domain,agents,mapdn/transitions,256.0
MAPDN,broadcast,1102,collection_domain,agents,mapdn/voltage_observed_transitions,256.0
MAPDN,broadcast,1102,collection_domain,agents,mapdn/bus_transition_count,8448.0
MAPDN,broadcast,1102,collection_domain,agents,mapdn/violated_bus_transition_count,0.0
MAPDN,broadcast,1102,collection_domain,agents,mapdn/percentage_of_v_out_of_control,0.0
MAPDN,broadcast,1102,collection_domain,agents,mapdn/percentage_of_lower_than_lower_v,0.0
MAPDN,broadcast,1102,collection_domain,agents,mapdn/percentage_of_higher_than_upper_v,0.0
MAPDN,broadcast,1102,collection_domain,agents,mapdn/totally_controllable_ratio,1.0
MAPDN,broadcast,1102,collection_domain,agents,mapdn/average_voltage_deviation,0.0167925376445055
MAPDN,broadcast,1102,collection_domain,agents,mapdn/average_voltage,0.9840348362922668
MAPDN,broadcast,1102,collection_domain,agents,mapdn/max_voltage_drop_deviation,0.0
MAPDN,broadcast,1102,collection_domain,agents,mapdn/max_voltage_rise_deviation,0.0
MAPDN,broadcast,1102,collection_domain,agents,mapdn/total_line_loss,0.0290021579712629
MAPDN,broadcast,1102,collection_domain,agents,mapdn/q_loss,0.1045686677098274
MAPDN,broadcast,1102,collection_domain,agents,mapdn/destroy,0.0
MAPDN,broadcast,1102,collection_domain,agents,mapdn/action_solver_failure,0.0
MAPDN,broadcast,1102,collection_domain,agents,mapdn/advance_solver_failure,0.0
MAPDN,broadcast,1102,collection_domain,agents,mapdn/pv_curtailed_mw,0.0
MAPDN,broadcast,1102,collection_domain,agents,mapdn/voltage_violation_magnitude,0.0
MAPDN,broadcast,1102,collection_domain,agents,mapdn/voltage_metrics_valid,1.0
MAPDN,broadcast,1102,collection_domain,agents,mapdn/voltage_bus_count,33.0
MAPDN,broadcast,1102,collection_domain,agents,mapdn/voltage_violating_bus_count,0.0
MAPDN,broadcast,1102,collection_domain,agents,mapdn/feasible_step,1.0
MAPDN,broadcast,1102,collection_domain,agents,mapdn/reward,-0.0272494051605463
MAPDN,broadcast,1102,collection_domain,agents,mapdn/solver_failure_count,0.0
MAPDN,broadcast,1102,training,agents,loss_objective,0.001572614419274
MAPDN,broadcast,1102,training,agents,clip_fraction,0.1652018278837204
MAPDN,broadcast,1102,training,agents,kl_approx,0.0249516908079385
MAPDN,broadcast,1102,training,agents,entropy,-2.496018886566162
MAPDN,broadcast,1102,training,agents,loss_entropy,0.0
MAPDN,broadcast,1102,training,agents,loss_critic,0.0024914387613534
MAPDN,broadcast,1102,training,agents,explained_variance,0.5953826308250427
MAPDN,broadcast,1102,training,agents,ESS,0.9613106846809388
MAPDN,broadcast,1102,training,agents,grad_norm_loss_objective,2.3804826736450195
MAPDN,broadcast,1102,training,agents,grad_norm_loss_critic,0.1440247148275375
MAPDN,broadcast,1102,training,agents,comm_message_dim,32.0
MAPDN,broadcast,1102,training,agents,comm_message_bits_per_sender,1024.0
MAPDN,broadcast,1102,training,agents,comm_communication_rounds,1.0
MAPDN,broadcast,1102,training,agents,comm_active_sender_fraction,1.0
MAPDN,broadcast,1102,training,agents,comm_active_edge_fraction,1.0
MAPDN,broadcast,1102,training,agents,comm_mean_message_norm,2.5047295093536377
MAPDN,broadcast,1102,training,agents,comm_max_message_norm,3.5399630069732666
MAPDN,broadcast,1102,training,agents,comm_requested_dropout_rate,0.0
MAPDN,broadcast,1102,training,agents,comm_realized_communication_rate,1.0
MAPDN,broadcast,1102,training,agents,comm_messages_per_step,6.0
MAPDN,broadcast,1102,training,agents,comm_active_edges_per_step,30.0
MAPDN,broadcast,1102,training,agents,comm_nominal_messages_per_step,6.0
MAPDN,broadcast,1102,training,agents,comm_potential_edges_per_step,30.0
MAPDN,broadcast,1102,training,agents,comm_realized_sender_scalars_per_step,192.0
MAPDN,broadcast,1102,training,agents,comm_realized_sender_bits_per_step,6144.0
MAPDN,broadcast,1102,training,agents,comm_nominal_sender_scalars_per_step,192.0
MAPDN,broadcast,1102,training,agents,comm_nominal_sender_bits_per_step,6144.0
MAPDN,broadcast,1102,training,agents,comm_realized_scalar_transmissions_per_step,960.0
MAPDN,broadcast,1102,training,agents,comm_realized_bits_per_step,30720.0
MAPDN,broadcast,1102,training,agents,comm_nominal_scalar_transmissions_per_step,960.0
MAPDN,broadcast,1102,training,agents,comm_nominal_bits_per_step,30720.0
MAPDN,broadcast,1102,training,agents,comm_encoder_norm_mean,4.593472480773926
MAPDN,broadcast,1102,training,agents,comm_contribution_norm_mean,4.26630973815918
MAPDN,broadcast,1102,training,agents,comm_zero_encoder_fraction,0.0
MAPDN,broadcast,1102,training,agents,comm_contribution_to_encoder_norm_ratio,0.9387046694755554
MAPDN,broadcast,1102,training,agents,comm_transition_count,1024.0
MAPDN,broadcast,1102,training,agents,comm_agent_transition_count,6144.0
MAPDN,broadcast,1102,training,agents,comm_contribution_to_encoder_norm_ratio_count,6144.0
MAPDN,broadcast,1102,training,agents,optimization_transition_count,1024.0
MAPDN,broadcast,1102,training,agents,value_target_scalar_count,6144.0
MAPDN,broadcast,1102,training,agents,value_target_finite_fraction,1.0
MAPDN,broadcast,1102,training,agents,value_target_mean,-2.689788579940796
MAPDN,broadcast,1102,training,agents,value_target_std,0.0784295797348022
MAPDN,broadcast,1102,training,agents,value_target_min,-2.880553722381592
MAPDN,broadcast,1102,training,agents,value_target_max,-2.581340074539185
MAPDN,broadcast,1102,training,agents,advantage_scalar_count,6144.0
MAPDN,broadcast,1102,training,agents,advantage_finite_fraction,1.0
MAPDN,broadcast,1102,training,agents,advantage_mean,-0.0010949146235361
MAPDN,broadcast,1102,training,agents,advantage_std,0.0552028566598892
MAPDN,broadcast,1102,training,agents,advantage_min,-0.0961978062987327
MAPDN,broadcast,1102,training,agents,advantage_max,0.2400595694780349
MAPDN,broadcast,1102,training,agents,state_value_scalar_count,6144.0
MAPDN,broadcast,1102,training,agents,state_value_finite_fraction,1.0
MAPDN,broadcast,1102,training,agents,state_value_mean,-2.6886932849884033
MAPDN,broadcast,1102,training,agents,state_value_std,0.0993577390909195
MAPDN,broadcast,1102,training,agents,state_value_min,-3.0120108127593994
MAPDN,broadcast,1102,training,agents,state_value_max,-2.555816650390625
MAPDN,broadcast,1102,training,agents,wall_time_seconds,18743.432498367503
MAPDN,broadcast,1102,evaluation,agents,health_transition_count,3824.0
MAPDN,broadcast,1102,evaluation,agents,loc_scalar_count,22944.0
MAPDN,broadcast,1102,evaluation,agents,loc_finite_fraction,1.0
MAPDN,broadcast,1102,evaluation,agents,loc_mean,0.2842167317867279
MAPDN,broadcast,1102,evaluation,agents,loc_std,0.4401440322399139
MAPDN,broadcast,1102,evaluation,agents,loc_min,-0.2000501751899719
MAPDN,broadcast,1102,evaluation,agents,loc_max,0.9864006042480468
MAPDN,broadcast,1102,evaluation,agents,loc_q01,-0.1058330088853836
MAPDN,broadcast,1102,evaluation,agents,loc_q50,0.0030624121427536
MAPDN,broadcast,1102,evaluation,agents,loc_q99,0.9604696035385132
MAPDN,broadcast,1102,evaluation,agents,scale_scalar_count,22944.0
MAPDN,broadcast,1102,evaluation,agents,scale_finite_fraction,1.0
MAPDN,broadcast,1102,evaluation,agents,scale_mean,0.0735077634453773
MAPDN,broadcast,1102,evaluation,agents,scale_std,0.148080438375473
MAPDN,broadcast,1102,evaluation,agents,scale_min,0.0115091167390346
MAPDN,broadcast,1102,evaluation,agents,scale_max,2.24165678024292
MAPDN,broadcast,1102,evaluation,agents,scale_q01,0.011760639026761
MAPDN,broadcast,1102,evaluation,agents,scale_q50,0.0159811042249202
MAPDN,broadcast,1102,evaluation,agents,scale_q99,0.6932124495506287
MAPDN,broadcast,1102,evaluation,agents,action_scalar_count,22944.0
MAPDN,broadcast,1102,evaluation,agents,action_finite_fraction,1.0
MAPDN,broadcast,1102,evaluation,agents,action_mean,0.1776181608438491
MAPDN,broadcast,1102,evaluation,agents,action_std,0.2812402546405792
MAPDN,broadcast,1102,evaluation,agents,action_min,-0.1579388380050659
MAPDN,broadcast,1102,evaluation,agents,action_max,0.6046587228775024
MAPDN,broadcast,1102,evaluation,agents,action_q01,-0.0843517109751701
MAPDN,broadcast,1102,evaluation,agents,action_q50,0.0024499222636222
MAPDN,broadcast,1102,evaluation,agents,action_q99,0.5955889821052551
MAPDN,broadcast,1102,evaluation,agents,action_saturated_fraction,0.0
MAPDN,broadcast,1102,evaluation,agents,comm_message_dim,32.0
MAPDN,broadcast,1102,evaluation,agents,comm_message_bits_per_sender,1024.0
MAPDN,broadcast,1102,evaluation,agents,comm_communication_rounds,1.0
MAPDN,broadcast,1102,evaluation,agents,comm_active_sender_fraction,1.0
MAPDN,broadcast,1102,evaluation,agents,comm_active_edge_fraction,1.0
MAPDN,broadcast,1102,evaluation,agents,comm_mean_message_norm,2.512306849670958
MAPDN,broadcast,1102,evaluation,agents,comm_max_message_norm,3.674340724945069
MAPDN,broadcast,1102,evaluation,agents,comm_requested_dropout_rate,0.0
MAPDN,broadcast,1102,evaluation,agents,comm_realized_communication_rate,1.0
MAPDN,broadcast,1102,evaluation,agents,comm_messages_per_step,6.0
MAPDN,broadcast,1102,evaluation,agents,comm_active_edges_per_step,30.0
MAPDN,broadcast,1102,evaluation,agents,comm_nominal_messages_per_step,6.0
MAPDN,broadcast,1102,evaluation,agents,comm_potential_edges_per_step,30.0
MAPDN,broadcast,1102,evaluation,agents,comm_realized_sender_scalars_per_step,192.0
MAPDN,broadcast,1102,evaluation,agents,comm_realized_sender_bits_per_step,6144.0
MAPDN,broadcast,1102,evaluation,agents,comm_nominal_sender_scalars_per_step,192.0
MAPDN,broadcast,1102,evaluation,agents,comm_nominal_sender_bits_per_step,6144.0
MAPDN,broadcast,1102,evaluation,agents,comm_realized_scalar_transmissions_per_step,960.0
MAPDN,broadcast,1102,evaluation,agents,comm_realized_bits_per_step,30720.0
MAPDN,broadcast,1102,evaluation,agents,comm_nominal_scalar_transmissions_per_step,960.0
MAPDN,broadcast,1102,evaluation,agents,comm_nominal_bits_per_step,30720.0
MAPDN,broadcast,1102,evaluation,agents,comm_encoder_norm_mean,4.585936003565955
MAPDN,broadcast,1102,evaluation,agents,comm_contribution_norm_mean,4.304907819217219
MAPDN,broadcast,1102,evaluation,agents,comm_zero_encoder_fraction,0.0
MAPDN,broadcast,1102,evaluation,agents,comm_contribution_to_encoder_norm_ratio,0.95037820172526
MAPDN,broadcast,1102,evaluation,agents,comm_transition_count,3824.0
MAPDN,broadcast,1102,evaluation,agents,comm_agent_transition_count,22944.0
MAPDN,broadcast,1102,evaluation,agents,comm_contribution_to_encoder_norm_ratio_count,22944.0
MAPDN,broadcast,1102,evaluation,,return_mean,-7.070176869630814
MAPDN,broadcast,1102,evaluation,,return_min,-8.208455085754395
MAPDN,broadcast,1102,evaluation,,return_max,-5.178624629974365
MAPDN,broadcast,1102,evaluation,,episode_length_mean,239.0
MAPDN,broadcast,1102,evaluation,,wall_time_seconds,19096.711506284773
MAPDN,broadcast,1102,evaluation,,comm_message_dim,32.0
MAPDN,broadcast,1102,evaluation,,comm_message_bits_per_sender,1024.0
MAPDN,broadcast,1102,evaluation,,comm_communication_rounds,1.0
MAPDN,broadcast,1102,evaluation,,comm_active_sender_fraction,1.0
MAPDN,broadcast,1102,evaluation,,comm_active_edge_fraction,1.0
MAPDN,broadcast,1102,evaluation,,comm_mean_message_norm,2.512306849670958
MAPDN,broadcast,1102,evaluation,,comm_max_message_norm,3.674340724945069
MAPDN,broadcast,1102,evaluation,,comm_requested_dropout_rate,0.0
MAPDN,broadcast,1102,evaluation,,comm_realized_communication_rate,1.0
MAPDN,broadcast,1102,evaluation,,comm_messages_per_step,6.0
MAPDN,broadcast,1102,evaluation,,comm_active_edges_per_step,30.0
MAPDN,broadcast,1102,evaluation,,comm_nominal_messages_per_step,6.0
MAPDN,broadcast,1102,evaluation,,comm_potential_edges_per_step,30.0
MAPDN,broadcast,1102,evaluation,,comm_realized_sender_scalars_per_step,192.0
MAPDN,broadcast,1102,evaluation,,comm_realized_sender_bits_per_step,6144.0
MAPDN,broadcast,1102,evaluation,,comm_nominal_sender_scalars_per_step,192.0
MAPDN,broadcast,1102,evaluation,,comm_nominal_sender_bits_per_step,6144.0
MAPDN,broadcast,1102,evaluation,,comm_realized_scalar_transmissions_per_step,960.0
MAPDN,broadcast,1102,evaluation,,comm_realized_bits_per_step,30720.0
MAPDN,broadcast,1102,evaluation,,comm_nominal_scalar_transmissions_per_step,960.0
MAPDN,broadcast,1102,evaluation,,comm_nominal_bits_per_step,30720.0
MAPDN,broadcast,1102,evaluation,,comm_encoder_norm_mean,4.585936003565955
MAPDN,broadcast,1102,evaluation,,comm_contribution_norm_mean,4.304907819217219
MAPDN,broadcast,1102,evaluation,,comm_zero_encoder_fraction,0.0
MAPDN,broadcast,1102,evaluation,,comm_contribution_to_encoder_norm_ratio,0.95037820172526
MAPDN,broadcast,1102,evaluation,,comm_transition_count,3824.0
MAPDN,broadcast,1102,evaluation,,comm_agent_transition_count,22944.0
MAPDN,broadcast,1102,evaluation,,comm_contribution_to_encoder_norm_ratio_count,22944.0
MAPDN,broadcast,1102,evaluation,agents,return_mean,-7.070176869630814
MAPDN,broadcast,1102,evaluation_domain,agents,mapdn/transitions,3824.0
MAPDN,broadcast,1102,evaluation_domain,agents,mapdn/voltage_observed_transitions,3824.0
MAPDN,broadcast,1102,evaluation_domain,agents,mapdn/bus_transition_count,126192.0
MAPDN,broadcast,1102,evaluation_domain,agents,mapdn/violated_bus_transition_count,1085.0
MAPDN,broadcast,1102,evaluation_domain,agents,mapdn/percentage_of_v_out_of_control,0.0085980091243982
MAPDN,broadcast,1102,evaluation_domain,agents,mapdn/percentage_of_lower_than_lower_v,0.0044059841893613
MAPDN,broadcast,1102,evaluation_domain,agents,mapdn/percentage_of_higher_than_upper_v,0.0041920249350368
MAPDN,broadcast,1102,evaluation_domain,agents,mapdn/totally_controllable_ratio,0.93148535490036
MAPDN,broadcast,1102,evaluation_domain,agents,mapdn/average_voltage_deviation,0.0188124421983957
MAPDN,broadcast,1102,evaluation_domain,agents,mapdn/average_voltage,0.982906699180603
MAPDN,broadcast,1102,evaluation_domain,agents,mapdn/max_voltage_drop_deviation,7.917805487522855e-05
MAPDN,broadcast,1102,evaluation_domain,agents,mapdn/max_voltage_rise_deviation,0.000609032344073
MAPDN,broadcast,1102,evaluation_domain,agents,mapdn/total_line_loss,0.0400015823543071
MAPDN,broadcast,1102,evaluation_domain,agents,mapdn/q_loss,0.107698880136013
MAPDN,broadcast,1102,evaluation_domain,agents,mapdn/destroy,0.0
MAPDN,broadcast,1102,evaluation_domain,agents,mapdn/action_solver_failure,0.0
MAPDN,broadcast,1102,evaluation_domain,agents,mapdn/advance_solver_failure,0.0
MAPDN,broadcast,1102,evaluation_domain,agents,mapdn/pv_curtailed_mw,0.0
MAPDN,broadcast,1102,evaluation_domain,agents,mapdn/voltage_violation_magnitude,6.691728049190715e-05
MAPDN,broadcast,1102,evaluation_domain,agents,mapdn/voltage_metrics_valid,1.0
MAPDN,broadcast,1102,evaluation_domain,agents,mapdn/voltage_bus_count,33.0
MAPDN,broadcast,1102,evaluation_domain,agents,mapdn/voltage_violating_bus_count,0.2837343215942383
MAPDN,broadcast,1102,evaluation_domain,agents,mapdn/feasible_step,1.0
MAPDN,broadcast,1102,evaluation_domain,agents,mapdn/reward,-0.0295823290944099
MAPDN,broadcast,1102,evaluation_domain,agents,mapdn/solver_failure_count,0.0
MAPDN,gated,1100,collection,agents,health_transition_count,256.0
MAPDN,gated,1100,collection,agents,loc_scalar_count,1536.0
MAPDN,gated,1100,collection,agents,loc_finite_fraction,1.0
MAPDN,gated,1100,collection,agents,loc_mean,0.1835861653089523
MAPDN,gated,1100,collection,agents,loc_std,0.3238440752029419
MAPDN,gated,1100,collection,agents,loc_min,-0.2951903045177459
MAPDN,gated,1100,collection,agents,loc_max,0.7101619243621826
MAPDN,gated,1100,collection,agents,loc_q01,-0.1642443090677261
MAPDN,gated,1100,collection,agents,loc_q50,0.0077096559107303
MAPDN,gated,1100,collection,agents,loc_q99,0.7004161477088928
MAPDN,gated,1100,collection,agents,scale_scalar_count,1536.0
MAPDN,gated,1100,collection,agents,scale_finite_fraction,1.0
MAPDN,gated,1100,collection,agents,scale_mean,0.0319485925137996
MAPDN,gated,1100,collection,agents,scale_std,0.045993335545063
MAPDN,gated,1100,collection,agents,scale_min,0.0115359751507639
MAPDN,gated,1100,collection,agents,scale_max,0.8707581162452698
MAPDN,gated,1100,collection,agents,scale_q01,0.0118125453591346
MAPDN,gated,1100,collection,agents,scale_q50,0.0162153467535972
MAPDN,gated,1100,collection,agents,scale_q99,0.122103750705719
MAPDN,gated,1100,collection,agents,action_scalar_count,1536.0
MAPDN,gated,1100,collection,agents,action_finite_fraction,1.0
MAPDN,gated,1100,collection,agents,action_mean,0.1282454580068588
MAPDN,gated,1100,collection,agents,action_std,0.2339298725128173
MAPDN,gated,1100,collection,agents,action_min,-0.3831596672534942
MAPDN,gated,1100,collection,agents,action_max,0.7323835492134094
MAPDN,gated,1100,collection,agents,action_q01,-0.1597129106521606
MAPDN,gated,1100,collection,agents,action_q50,0.0140381008386611
MAPDN,gated,1100,collection,agents,action_q99,0.4866027235984802
MAPDN,gated,1100,collection,agents,action_saturated_fraction,0.0
MAPDN,gated,1100,collection,agents,comm_message_dim,32.0
MAPDN,gated,1100,collection,agents,comm_message_bits_per_sender,1024.0
MAPDN,gated,1100,collection,agents,comm_communication_rounds,1.0
MAPDN,gated,1100,collection,agents,comm_active_sender_fraction,1.0
MAPDN,gated,1100,collection,agents,comm_active_edge_fraction,1.0
MAPDN,gated,1100,collection,agents,comm_mean_message_norm,2.684800419025123
MAPDN,gated,1100,collection,agents,comm_max_message_norm,4.245357513427734
MAPDN,gated,1100,collection,agents,comm_mean_gate,0.8097941663581878
MAPDN,gated,1100,collection,agents,comm_active_gate_fraction,0.9335937460418792
MAPDN,gated,1100,collection,agents,comm_effective_mean_gate,0.8097941663581878
MAPDN,gated,1100,collection,agents,comm_effective_active_gate_fraction,0.9335937460418792
MAPDN,gated,1100,collection,agents,comm_effective_active_senders,5.6015625
MAPDN,gated,1100,collection,agents,comm_requested_dropout_rate,0.0
MAPDN,gated,1100,collection,agents,comm_realized_communication_rate,1.0
MAPDN,gated,1100,collection,agents,comm_messages_per_step,6.0
MAPDN,gated,1100,collection,agents,comm_active_edges_per_step,30.0
MAPDN,gated,1100,collection,agents,comm_nominal_messages_per_step,6.0
MAPDN,gated,1100,collection,agents,comm_potential_edges_per_step,30.0
MAPDN,gated,1100,collection,agents,comm_realized_sender_scalars_per_step,192.0
MAPDN,gated,1100,collection,agents,comm_realized_sender_bits_per_step,6144.0
MAPDN,gated,1100,collection,agents,comm_nominal_sender_scalars_per_step,192.0
MAPDN,gated,1100,collection,agents,comm_nominal_sender_bits_per_step,6144.0
MAPDN,gated,1100,collection,agents,comm_realized_scalar_transmissions_per_step,960.0
MAPDN,gated,1100,collection,agents,comm_realized_bits_per_step,30720.0
MAPDN,gated,1100,collection,agents,comm_nominal_scalar_transmissions_per_step,960.0
MAPDN,gated,1100,collection,agents,comm_nominal_bits_per_step,30720.0
MAPDN,gated,1100,collection,agents,comm_gate_saturated_low_fraction,0.0
MAPDN,gated,1100,collection,agents,comm_gate_saturated_high_fraction,0.0
MAPDN,gated,1100,collection,agents,comm_encoder_norm_mean,4.747818576792876
MAPDN,gated,1100,collection,agents,comm_contribution_norm_mean,4.6779308464999
MAPDN,gated,1100,collection,agents,comm_zero_encoder_fraction,0.0
MAPDN,gated,1100,collection,agents,comm_contribution_to_encoder_norm_ratio,1.1270716739818454
MAPDN,gated,1100,collection,agents,comm_transition_count,256.0
MAPDN,gated,1100,collection,agents,comm_agent_transition_count,1536.0
MAPDN,gated,1100,collection,agents,comm_contribution_to_encoder_norm_ratio_count,1536.0
MAPDN,gated,1100,collection,agents,comm_gate_saturated_low_fraction_count,1536.0
MAPDN,gated,1100,collection,agents,replay_log_prob_max_abs_error,0.0
MAPDN,gated,1100,collection,agents,replay_log_prob_scalar_count,1536.0
MAPDN,gated,1100,collection,agents,replay_transition_count,256.0
MAPDN,gated,1100,collection,agents,replay_batched_log_prob_max_abs_error,8.106231689453125e-05
MAPDN,gated,1100,collection,agents,replay_batched_log_prob_max_tolerance_ratio,3.927655935287475
MAPDN,gated,1100,collection,agents,replay_accepted_log_prob_max_tolerance_ratio,0.0
MAPDN,gated,1100,collection,agents,replay_collection_shape_fallback_count,1.0
MAPDN,gated,1100,collection,agents,replay_collection_shape_fallback_slices,256.0
MAPDN,gated,1100,collection,,wall_time_seconds,19088.231532556936
MAPDN,gated,1100,collection,,return_mean,-11.820725440979004
MAPDN,gated,1100,collection,,comm_message_dim,32.0
MAPDN,gated,1100,collection,,comm_message_bits_per_sender,1024.0
MAPDN,gated,1100,collection,,comm_communication_rounds,1.0
MAPDN,gated,1100,collection,,comm_active_sender_fraction,1.0
MAPDN,gated,1100,collection,,comm_active_edge_fraction,1.0
MAPDN,gated,1100,collection,,comm_mean_message_norm,2.684800419025123
MAPDN,gated,1100,collection,,comm_max_message_norm,4.245357513427734
MAPDN,gated,1100,collection,,comm_mean_gate,0.8097941663581878
MAPDN,gated,1100,collection,,comm_active_gate_fraction,0.9335937460418792
MAPDN,gated,1100,collection,,comm_effective_mean_gate,0.8097941663581878
MAPDN,gated,1100,collection,,comm_effective_active_gate_fraction,0.9335937460418792
MAPDN,gated,1100,collection,,comm_effective_active_senders,5.6015625
MAPDN,gated,1100,collection,,comm_requested_dropout_rate,0.0
MAPDN,gated,1100,collection,,comm_realized_communication_rate,1.0
MAPDN,gated,1100,collection,,comm_messages_per_step,6.0
MAPDN,gated,1100,collection,,comm_active_edges_per_step,30.0
MAPDN,gated,1100,collection,,comm_nominal_messages_per_step,6.0
MAPDN,gated,1100,collection,,comm_potential_edges_per_step,30.0
MAPDN,gated,1100,collection,,comm_realized_sender_scalars_per_step,192.0
MAPDN,gated,1100,collection,,comm_realized_sender_bits_per_step,6144.0
MAPDN,gated,1100,collection,,comm_nominal_sender_scalars_per_step,192.0
MAPDN,gated,1100,collection,,comm_nominal_sender_bits_per_step,6144.0
MAPDN,gated,1100,collection,,comm_realized_scalar_transmissions_per_step,960.0
MAPDN,gated,1100,collection,,comm_realized_bits_per_step,30720.0
MAPDN,gated,1100,collection,,comm_nominal_scalar_transmissions_per_step,960.0
MAPDN,gated,1100,collection,,comm_nominal_bits_per_step,30720.0
MAPDN,gated,1100,collection,,comm_gate_saturated_low_fraction,0.0
MAPDN,gated,1100,collection,,comm_gate_saturated_high_fraction,0.0
MAPDN,gated,1100,collection,,comm_encoder_norm_mean,4.747818576792876
MAPDN,gated,1100,collection,,comm_contribution_norm_mean,4.6779308464999
MAPDN,gated,1100,collection,,comm_zero_encoder_fraction,0.0
MAPDN,gated,1100,collection,,comm_contribution_to_encoder_norm_ratio,1.1270716739818454
MAPDN,gated,1100,collection,,comm_transition_count,256.0
MAPDN,gated,1100,collection,,comm_agent_transition_count,1536.0
MAPDN,gated,1100,collection,,comm_contribution_to_encoder_norm_ratio_count,1536.0
MAPDN,gated,1100,collection,,comm_gate_saturated_low_fraction_count,1536.0
MAPDN,gated,1100,collection,agents,return_mean,-11.820725440979004
MAPDN,gated,1100,collection_domain,agents,mapdn/transitions,256.0
MAPDN,gated,1100,collection_domain,agents,mapdn/voltage_observed_transitions,256.0
MAPDN,gated,1100,collection_domain,agents,mapdn/bus_transition_count,8448.0
MAPDN,gated,1100,collection_domain,agents,mapdn/violated_bus_transition_count,431.0
MAPDN,gated,1100,collection_domain,agents,mapdn/percentage_of_v_out_of_control,0.0510179959237575
MAPDN,gated,1100,collection_domain,agents,mapdn/percentage_of_lower_than_lower_v,0.0308948867022991
MAPDN,gated,1100,collection_domain,agents,mapdn/percentage_of_higher_than_upper_v,0.0201231036335229
MAPDN,gated,1100,collection_domain,agents,mapdn/totally_controllable_ratio,0.5078125
MAPDN,gated,1100,collection_domain,agents,mapdn/average_voltage_deviation,0.017521932721138
MAPDN,gated,1100,collection_domain,agents,mapdn/average_voltage,0.9905911087989808
MAPDN,gated,1100,collection_domain,agents,mapdn/max_voltage_drop_deviation,0.0014877171488478
MAPDN,gated,1100,collection_domain,agents,mapdn/max_voltage_rise_deviation,0.0033156035933643
MAPDN,gated,1100,collection_domain,agents,mapdn/total_line_loss,0.1482211649417877
MAPDN,gated,1100,collection_domain,agents,mapdn/q_loss,0.3353486061096191
MAPDN,gated,1100,collection_domain,agents,mapdn/destroy,0.0
MAPDN,gated,1100,collection_domain,agents,mapdn/action_solver_failure,0.0
MAPDN,gated,1100,collection_domain,agents,mapdn/advance_solver_failure,0.0
MAPDN,gated,1100,collection_domain,agents,mapdn/pv_curtailed_mw,0.0
MAPDN,gated,1100,collection_domain,agents,mapdn/voltage_violation_magnitude,0.0003573459107428
MAPDN,gated,1100,collection_domain,agents,mapdn/voltage_metrics_valid,1.0
MAPDN,gated,1100,collection_domain,agents,mapdn/voltage_bus_count,33.0
MAPDN,gated,1100,collection_domain,agents,mapdn/voltage_violating_bus_count,1.68359375
MAPDN,gated,1100,collection_domain,agents,mapdn/feasible_step,1.0
MAPDN,gated,1100,collection_domain,agents,mapdn/reward,-0.0510567910969257
MAPDN,gated,1100,collection_domain,agents,mapdn/solver_failure_count,0.0
MAPDN,gated,1100,training,agents,loss_objective,-0.0039281747303903
MAPDN,gated,1100,training,agents,clip_fraction,0.0543619804084301
MAPDN,gated,1100,training,agents,kl_approx,0.0046543516218662
MAPDN,gated,1100,training,agents,entropy,-2.7202770709991455
MAPDN,gated,1100,training,agents,loss_entropy,0.0
MAPDN,gated,1100,training,agents,loss_critic,0.0039835376664996
MAPDN,gated,1100,training,agents,explained_variance,0.9333210587501526
MAPDN,gated,1100,training,agents,ESS,0.991005003452301
MAPDN,gated,1100,training,agents,grad_norm_loss_objective,1.6500639915466309
MAPDN,gated,1100,training,agents,grad_norm_loss_critic,0.1943758428096771
MAPDN,gated,1100,training,agents,comm_message_dim,32.0
MAPDN,gated,1100,training,agents,comm_message_bits_per_sender,1024.0
MAPDN,gated,1100,training,agents,comm_communication_rounds,1.0
MAPDN,gated,1100,training,agents,comm_active_sender_fraction,1.0
MAPDN,gated,1100,training,agents,comm_active_edge_fraction,1.0
MAPDN,gated,1100,training,agents,comm_mean_message_norm,2.688180685043335
MAPDN,gated,1100,training,agents,comm_max_message_norm,4.2483978271484375
MAPDN,gated,1100,training,agents,comm_mean_gate,0.8103783130645752
MAPDN,gated,1100,training,agents,comm_active_gate_fraction,0.9347330927848816
MAPDN,gated,1100,training,agents,comm_effective_mean_gate,0.8103783130645752
MAPDN,gated,1100,training,agents,comm_effective_active_gate_fraction,0.9347330927848816
MAPDN,gated,1100,training,agents,comm_effective_active_senders,5.6083984375
MAPDN,gated,1100,training,agents,comm_requested_dropout_rate,0.0
MAPDN,gated,1100,training,agents,comm_realized_communication_rate,1.0
MAPDN,gated,1100,training,agents,comm_messages_per_step,6.0
