frames,method,mean,std,completed_seeds,expected_seeds
396000,attention,6.3375,7.951953422425327,5,5
408000,attention,6.8421875,8.602930820433922,5,5
420000,attention,7.771875,10.01644217122683,5,5
432000,attention,8.19375,10.59509866507416,5,5
444000,attention,8.65625,11.621602536131258,5,5
456000,attention,9.74375,12.852295524307735,5,5
468000,attention,10.740625,13.966765492771692,5,5
480000,attention,11.0453125,14.410596636161745,5,5
492000,attention,10.5734375,14.101419234036781,5,5
504000,attention,11.45,15.091860041159709,5,5
516000,attention,13.06875,17.420205041880877,5,5
528000,attention,12.4515625,16.608846196309248,5,5
540000,attention,12.503125,16.606472251935294,5,5
552000,attention,13.7921875,18.454804015750632,5,5
564000,attention,14.00625,18.888607470840725,5,5
576000,attention,13.3921875,18.161849159504055,5,5
588000,attention,14.8421875,19.775981877735315,5,5
600000,attention,13.384375,18.0299597743004,5,5
6000,graph,0.0234375,0.019918044974971814,5,5
12000,graph,0.01875,0.010481568644530264,5,5
24000,graph,0.0453125,0.024331892972495998,5,5
36000,graph,0.1140625,0.1826020423198355,5,5
48000,graph,0.1,0.12626314906773078,5,5
60000,graph,0.0484375,0.03722227890491124,5,5
72000,graph,0.08125,0.07257640101558495,5,5
84000,graph,0.209375,0.24050575373184943,5,5
96000,graph,0.10625,0.08568855989497665,5,5
108000,graph,0.1765625,0.15552566483341262,5,5
120000,graph,0.228125,0.1594783672144125,5,5
132000,graph,0.390625,0.30713162322427007,5,5
144000,graph,0.3125,0.2312288841710741,5,5
156000,graph,0.559375,0.25695881388123276,5,5
168000,graph,0.384375,0.30685328016313435,5,5
180000,graph,0.5125,0.3291742895346248,5,5
192000,graph,0.6671875,0.47039425161573245,5,5
204000,graph,0.7015625,0.3603248317490761,5,5
216000,graph,0.934375,0.622740054742948,5,5
228000,graph,1.1625,0.7128108902327286,5,5
240000,graph,0.9515625,0.34975228399004055,5,5
252000,graph,1.3828125,1.505554089109513,5,5
264000,graph,1.6859375,1.6927129406988577,5,5
276000,graph,3.0875,3.2798332134733807,5,5
288000,graph,4.271875,5.866660574707567,5,5
300000,graph,6.20625,8.442156556485951,5,5
312000,graph,6.3421875,7.5619640822507215,5,5
324000,graph,7.0203125,8.930385676446349,5,5
336000,graph,7.7734375,9.64440072435977,5,5
348000,graph,8.9390625,11.045235855671978,5,5
360000,graph,8.5078125,11.086679359867661,5,5
372000,graph,8.9859375,10.749628672729235,5,5
384000,graph,9.96875,12.983633449417313,5,5
