frames,method,mean,std,completed_seeds,expected_seeds
492000,identity,0.2395165249705314,0.11049143170922453,5,5
498000,identity,0.32616681456565855,0.11185047491294522,5,5
504000,identity,0.2570777118206024,0.18104079269420437,5,5
510000,identity,0.2086229592561722,0.17269097317040374,5,5
516000,identity,0.30684992522001264,0.14003157743653366,5,5
522000,identity,0.28794565498828883,0.18747822810630396,5,5
528000,identity,0.2868010193109512,0.12832288877210807,5,5
534000,identity,0.2988191917538643,0.1996392614590604,5,5
540000,identity,0.3296984791755676,0.2395664428621491,5,5
546000,identity,0.37483652830123904,0.1753003470459887,5,5
552000,identity,0.26800135523080826,0.17454673206897114,5,5
558000,identity,0.39013627618551255,0.18943739845287513,5,5
564000,identity,0.3320750884711742,0.21276123519947282,5,5
570000,identity,0.3782829215750098,0.2173220907374393,5,5
576000,identity,0.29843785911798476,0.13585247144468363,5,5
582000,identity,0.3522022575139999,0.21092019970780135,5,5
588000,identity,0.3087095662951469,0.16988281453993118,5,5
594000,identity,0.3688427686691284,0.20640854558576963,5,5
600000,identity,0.30600121766328814,0.1706571591427298,5,5
6000,broadcast,-0.09066685847938061,0.20174046621691413,5,5
12000,broadcast,0.059400892164558114,0.050084333533567685,5,5
18000,broadcast,0.09391340725123878,0.06312074475760927,5,5
24000,broadcast,0.09431220130063586,0.0666053188847795,5,5
30000,broadcast,0.26262773126363753,0.37523937148191777,5,5
36000,broadcast,0.06823501661419866,0.04768012666989683,5,5
42000,broadcast,0.0837402909994125,0.056299825028464236,5,5
48000,broadcast,0.23130118399858474,0.3439817989039166,5,5
54000,broadcast,0.0403524838387966,0.06104470321037587,5,5
60000,broadcast,0.07193148657679553,0.02988836022213628,5,5
66000,broadcast,0.09940069988369934,0.044257854006723225,5,5
72000,broadcast,0.19568892717361447,0.20318131614816043,5,5
78000,broadcast,0.07663151361048218,0.05899003835635912,5,5
84000,broadcast,0.1145935412496328,0.08338214148359188,5,5
90000,broadcast,0.07420991808176038,0.05385267689297637,5,5
96000,broadcast,0.0661790911108255,0.05490798274036915,5,5
102000,broadcast,0.19141460508108138,0.1794854114338425,5,5
108000,broadcast,0.11568491421639915,0.0812343594265956,5,5
114000,broadcast,0.10323519036173816,0.08390175078562513,5,5
120000,broadcast,0.07467338144779198,0.029292494906084758,5,5
126000,broadcast,0.09369914680719368,0.0563088630074062,5,5
132000,broadcast,0.08338656611740583,0.06424572708774885,5,5
138000,broadcast,0.12726594805717464,0.03960840742855939,5,5
144000,broadcast,0.11537921205163001,0.05650254872040521,5,5
150000,broadcast,0.13334816098213192,0.10686839932878432,5,5
156000,broadcast,0.1210091277956962,0.045694392500279214,5,5
162000,broadcast,0.1294778913259506,0.04012089361127428,5,5
168000,broadcast,0.11833197623491283,0.0572912766836091,5,5
174000,broadcast,0.13270936459302893,0.09120373776655528,5,5
180000,broadcast,0.12855978012084956,0.035251508042376846,5,5
186000,broadcast,0.15023015290498729,0.0675653220733521,5,5
192000,broadcast,0.1124995812773704,0.025838522490242297,5,5
198000,broadcast,0.12766605466604225,0.03846445148414576,5,5
204000,broadcast,0.13906195759773252,0.06594949637570002,5,5
210000,broadcast,0.12114135213196273,0.08901690333089149,5,5
216000,broadcast,0.12756420969963064,0.08505736795575776,5,5
222000,broadcast,0.15740232914686197,0.09775670769737263,5,5
228000,broadcast,0.16525322869420048,0.07408141125077132,5,5
234000,broadcast,0.13132507801055904,0.07246616632000871,5,5
240000,broadcast,0.1874155685305595,0.1854683974091831,5,5
246000,broadcast,0.12798250019550322,0.06679264952950846,5,5
252000,broadcast,0.15791176855564112,0.1218023619202532,5,5
258000,broadcast,0.1654239758849144,0.09089785889820903,5,5
264000,broadcast,0.17449928000569337,0.1245301710715237,5,5
270000,broadcast,0.1934125512838363,0.12244876986141871,5,5
276000,broadcast,0.14751981794834132,0.11583537510157377,5,5
282000,broadcast,0.24067777842283244,0.18242670867180358,5,5
288000,broadcast,0.20895859003067016,0.1519312290331944,5,5
294000,broadcast,0.2795094445347786,0.17208890581625638,5,5
300000,broadcast,0.24459935426712037,0.09973044657590434,5,5
306000,broadcast,0.22202592194080353,0.10161744515504963,5,5
312000,broadcast,0.23341163508594037,0.14337184264317,5,5
318000,broadcast,0.2208152525126934,0.16003954863620923,5,5
324000,broadcast,0.18920834884047505,0.14373709708202387,5,5
330000,broadcast,0.17190308123826975,0.13524947509523333,5,5
336000,broadcast,0.20396118647186084,0.2186158058931864,5,5
342000,broadcast,0.17723472565412512,0.23549475651323915,5,5
348000,broadcast,0.19238158427178859,0.18168120093513834,5,5
354000,broadcast,0.15129801519215108,0.15013284573277724,5,5
360000,broadcast,0.1302390348166227,0.1516697167254327,5,5
